game_id,name,team,seed,number,goals,assists,ds,turns
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Tracey Lum,Northeastern,15,64,0,0,0,1
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Hilda  Doan,Northeastern,15,00,0,0,0,1
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Hannah Walter,Northeastern,15,37,1,0,1,5
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Shawn  Zubin,Northeastern,15,10,1,0,1,3
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Alexandra Rosin,Northeastern,15,11,0,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Elizabeth Jones,Northeastern,15,05,0,4,3,3
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Samantha Gray,Northeastern,15,33,0,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Tina Vivio,Northeastern,15,43,0,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Alyssa Neborsky,Northeastern,15,77,2,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Maggie Soto,Northeastern,15,38,0,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Rachel Loo,Northeastern,15,16,0,0,0,0
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Mei Bruist,Northeastern,15,14,0,1,0,3
DClQY99QTof8NL7UWozAW+ukVEDkHu2hzh/qVs3/x9E=,Della Chen,Northeastern,15,88,0,0,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Emma Schroder,Ohio State,1,15,0,1,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Paige Soper,Ohio State,1,00,1,5,1,2
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Olivia Bayer,Ohio State,1,71,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Cassandra Swafford,Ohio State,1,14,2,6,1,4
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Michelle Hablitzel,Ohio State,1,06,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Caitie Sheban,Ohio State,1,16,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Stephanie Miller,Ohio State,1,05,1,1,0,2
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Anna Dorfi,Ohio State,1,28,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Elizabeth Gates,Ohio State,1,24,5,0,0,2
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Corinne Murphy,Ohio State,1,27,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Malika Smoot,Ohio State,1,44,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Alaine Wetli,Ohio State,1,03,1,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Kristi Steva,Ohio State,1,22,0,0,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Emily Steedman,Ohio State,1,07,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Lauren Franke,Ohio State,1,17,2,0,5,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Caitlin Harley,Ohio State,1,08,0,1,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Katie Backus,Ohio State,1,12,1,1,0,2
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Caitlin Duffner,Ohio State,1,99,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Jenna Galletta,Ohio State,1,19,2,0,1,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Kasey Harris,Oregon,2,12,0,0,1,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Olivia Bartruff,Oregon,2,09,2,0,2,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Hope Zima,Oregon,2,20,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Gabrielle Aufderheide,Oregon,2,05,0,0,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Adrienne Bovee,Oregon,2,16,1,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Kaitlin Brunik,Oregon,2,44,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Amelia Lanning,Oregon,2,13,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Bethany Kaylor,Oregon,2,11,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Rachel Hershey,Oregon,2,22,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Lillian Weaver,Oregon,2,19,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Laetitia Guillet,Oregon,2,03,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Foley Galvin,Oregon,2,25,0,0,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Sarafina Angstadt-Leto,Oregon,2,14,1,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Ashley Young,Oregon,2,08,2,0,0,3
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Angela Tocchi,Oregon,2,06,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Jesse Shofner,Oregon,2,02,3,3,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Sophie Darch,Oregon,2,10,0,3,1,6
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Hayley Wahlroos,Oregon,2,27,0,4,1,2
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Lily Herd,Oregon,2,04,0,0,0,0
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Andrea Fontenot,Oregon,2,15,0,0,0,1
WOOQxP+e2aYQrSBFIsNXf51urWmZkwgT1Wx6tKLEJNw=,Alexandra Ode,Oregon,2,07,2,1,4,3
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Sonya Harris,Central Florida,3,23,1,5,6,3
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Emma Davidsen,Central Florida,3,15,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Teresa Badillo,Central Florida,3,33,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Katherine Davidsen,Central Florida,3,18,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Shayna Brock,Central Florida,3,08,2,0,0,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Amy Price,Central Florida,3,03,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Nicole Feldman,Central Florida,3,00,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Kalah St. Pierre,Central Florida,3,05,2,1,1,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Felicia Perez,Central Florida,3,27,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Carolina Gonzalez-Llanos,Central Florida,3,16,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Jaymi Curran,Central Florida,3,45,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Rachel Acuna,Central Florida,3,36,5,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Jodi Dearing,Central Florida,3,28,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Sara Demonaco,Central Florida,3,13,0,1,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Larissa Curran,Central Florida,3,20,0,0,0,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Jesse Baldwin,Central Florida,3,04,1,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Emily Hayes,Central Florida,3,88,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Mariel Hammond,Central Florida,3,12,2,2,4,6
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Morgan Fayocavitz,Central Florida,3,10,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Stephanie Williams,Central Florida,3,06,0,1,0,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Tia Persaud,Central Florida,3,95,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Alexa Wood,Central Florida,3,29,1,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Erin Goding,Central Florida,3,01,1,5,1,2
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Shelby Spence,Central Florida,3,26,0,0,1,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Jackie Turner,Colorado,19,06,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Jean  Russell,Colorado,19,08,0,0,1,2
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Christina Mickle,Colorado,19,19,0,0,2,4
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Clara Moore,Colorado,19,44,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Dorothe Franklin,Colorado,19,15,2,0,3,3
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Amy Leder,Colorado,19,03,1,0,0,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Kirstin Johnson,Colorado,19,09,1,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Megan Ives,Colorado,19,65,1,0,0,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Katharine Heil,Colorado,19,42,1,1,0,2
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Leilani Nelson,Colorado,19,05,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Kelsey Bennett,Colorado,19,99,0,1,1,1
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Sarah Saffari,Colorado,19,14,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Stephanie Frost,Colorado,19,18,0,2,1,3
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Andrea Willson,Colorado,19,13,0,1,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Nhi Nguyen,Colorado,19,04,1,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Megan Cousins,Colorado,19,16,0,2,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Kenzie Weed,Colorado,19,20,0,0,0,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Karla Rosario,Colorado,19,07,0,0,0,2
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Frances Oliver,Colorado,19,22,0,0,1,0
EzrGF9unOdcGyOS0zjlFahyiRff6ioNm/mHlbc2X6dM=,Rebecca Mitchell,Colorado,19,89,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Laura Fradin,Tufts,14,15,1,1,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Mia Greenwald,Tufts,14,07,1,0,1,2
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Winnie Zhang,Tufts,14,03,0,1,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Hanna Buechi,Tufts,14,44,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Michaela Fallon,Tufts,14,11,1,1,1,2
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Alexandra Earle,Tufts,14,19,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Jillian Gerke,Tufts,14,22,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Emily Shields,Tufts,14,18,5,4,1,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Qxhna Titcomb,Tufts,14,10,4,3,1,6
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Hadley Green,Tufts,14,16,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Taylor Lentz,Tufts,14,25,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Jojo Emerson,Tufts,14,09,0,1,0,5
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Kei Thurber,Tufts,14,42,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Hannah Garfield,Tufts,14,80,0,2,3,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Emily Eibl,Tufts,14,12,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Sara Hanneman,Tufts,14,02,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Kathryn Hopkins Mcgill,Tufts,14,24,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Maeve O'Sullivan,Tufts,14,21,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Rachel Kramer,Tufts,14,28,1,0,1,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Jamie Johnson,Carleton College,6,63,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Arielle Koshkin,Carleton College,6,04,2,0,0,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Emily Kampa,Carleton College,6,23,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Caroline Sheffield,Carleton College,6,08,1,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Lucia Childs-Walker,Carleton College,6,10,0,2,0,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Megan Chavez,Carleton College,6,22,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Emma Nicosia,Carleton College,6,11,4,2,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Caire Thallon,Carleton College,6,35,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Hannah Tremblay,Carleton College,6,24,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Nami Sumida,Carleton College,6,15,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Kersten Barton,Carleton College,6,34,0,2,0,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Annika Ord,Carleton College,6,13,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Katie Ciaglo,Carleton College,6,45,0,1,0,2
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Leah Cromer,Carleton College,6,03,1,0,2,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Julia Snyder,Carleton College,6,27,0,7,0,5
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Claire Rostov,Carleton College,6,14,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Clara Hazlett-Norman,Carleton College,6,26,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Sarah Robinson,Carleton College,6,81,1,1,0,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Emily Buckner,Carleton College,6,05,1,0,0,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Elizabeth Borden,Carleton College,6,12,0,0,0,0
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Bri Rick,Carleton College,6,07,2,0,1,1
15awQ//ByuUz9cErkhgtDAoG3XAdi5iPDfp5q53KlJo=,Ahna Weeks,Carleton College,6,21,3,0,2,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Amanda Somvilay,Stanford,7,09,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Kellie Schueler,Stanford,7,05,1,0,3,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Anne Rempel,Stanford,7,15,0,2,0,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Jennie Lummis,Stanford,7,01,1,2,0,3
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Stephanie Lim,Stanford,7,13,0,4,1,3
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Monisha White,Stanford,7,14,1,1,0,2
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Maya White,Stanford,7,08,5,0,1,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Pooja Desai,Stanford,7,24,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Halsey  Hoster,Stanford,7,10,0,1,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Rosemarie Sandino,Stanford,7,11,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Jennifer Thompson,Stanford,7,17,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Hilary Vance,Stanford,7,12,2,1,2,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Claire Hawkins,Stanford,7,04,1,1,1,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Deanna Abrams,Stanford,7,27,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Veronica Cruz,Stanford,7,02,1,0,1,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Taylor Martin,Stanford,7,69,1,0,0,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Christina Li,Stanford,7,16,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Caitlin Go,Stanford,7,60,0,1,0,2
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Laura Fradin,Tufts,14,15,0,0,1,2
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Mia Greenwald,Tufts,14,07,1,3,0,3
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Winnie Zhang,Tufts,14,03,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Hanna Buechi,Tufts,14,44,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Michaela Fallon,Tufts,14,11,1,3,3,4
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Alexandra Earle,Tufts,14,19,2,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Jillian Gerke,Tufts,14,22,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Emily Shields,Tufts,14,18,3,2,0,1
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Qxhna Titcomb,Tufts,14,10,4,2,2,4
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Hadley Green,Tufts,14,16,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Taylor Lentz,Tufts,14,25,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Jojo Emerson,Tufts,14,09,0,1,0,6
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Kei Thurber,Tufts,14,42,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Hannah Garfield,Tufts,14,80,0,0,2,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Emily Eibl,Tufts,14,12,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Sara Hanneman,Tufts,14,02,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Kathryn Hopkins Mcgill,Tufts,14,24,0,0,0,0
J/qVKwrjKgPTDImgPlNfz9kwR3qjLeYvtS/zfHb7izg=,Maeve O'Sullivan,Tufts,14,21,0,0,0,0
